,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.46430790237919467,-0.39582714882329934,0.12407203137594579,0.2148068027603488,-0.4692823508050894,0.063481373739476,0.3056079526017942,-0.34271728747610797,0.40230546561030006,0.24488804237625353,-0.1978354891906091,-0.262436081659669,0.37021338125025305,-0.16922506804366824,0.43381380507048434,0.4474951983871945,0.45013615507779,-0.338572546818378,0.4993555468838813,-0.4029947324182283,0.4043214307657437,-0.1878700647378993,-0.38327424231499363,-0.11296245716886773,-0.0757787481232043,-0.174871010713778,-0.5277551856152735,-0.09605270582723469,-0.08259385195206208,0.35140563677565934,-0.2178332092219661,-0.3150589362025462,-0.3889690149932049,0.18640201940896087,-0.2849057104594786,-0.061697671081958616,-0.5270103118932904,0.3270951682039622,0.35026707816617275,0.2665234291810562,-0.3104672882710276,0.2472848140496332,0.04382952015823596
1,0.30291697124244243,-0.2931497891963897,-0.16921551841774785,0.12158900333330964,0.023170822295835364,-0.0949372607322334,0.26272981941154505,-0.43823044613908724,-0.41393517976679706,-0.39516136999312257,-0.18582001939146026,0.36395805835712614,0.42177930379160095,0.3298891972977008,-0.2675643364099617,-0.4232853399997452,-0.03177997952863911,0.4391452476421302,-0.3769633716577789,-0.4513770058399271,0.2774468553452167,0.0556990580671584,-0.32975549832654943,0.2285701684666847,0.025710284568790827,-0.2241789027542887,-0.36325506552620196,0.18234292667598115,-0.17041341211781122,-0.010626319009974806,-0.17966518155724756,-0.2737323502880249,0.022687668735310595,-0.17760091906508949,-0.24739890750286447,0.17060247551425917,0.05393354489249109,0.3771578797502109,0.2851066638819661,-0.2470990917643263,-0.0971772620708009,0.0950100485582814,-0.008218434199508157
2,-0.3850511380001838,0.7317067584707465,0.00775535445604607,0.023701698144254286,-0.31566920349485883,-0.0286344278891302,-0.10386487063137782,-0.7230719054984882,0.22759188142315365,0.10490718514265172,0.6094273746552323,-0.47013122469218505,-0.04194186181975679,-0.4355257000353175,-0.8014970435811881,0.4444142116569878,-0.02569854629172267,-0.0326833197688306,0.3055268980159393,0.2651914981181912,0.41886733330908343,0.4540931116946723,0.5713948955892326,-0.021187531399127487,0.3243587243882492,0.07606510961017378,-0.663128290497813,-0.0412438503247699,-0.3763124339138294,0.05904015357729084,-0.12772465541807682,0.4420689576301845,0.26487835116074226,-0.086369268458425,-0.01852052581105809,0.4863434695044032,-0.08545313775969358,0.5955901979161662,0.914864857112061,-0.311725521944318,-0.3861835724640197,-0.4540779402511191,-0.5665657297818589
3,-0.3864122655476776,-0.2544049427774507,0.24269311983225583,0.01727818455671405,0.12248304998074903,0.0022485643231251,-0.9928675075067702,0.39483646531717376,-0.39380971899231576,-0.08438782579023027,0.18242612889242352,-0.24494098496745445,0.5621816861878972,0.8231290798214518,-0.19282262862474306,-0.4028812383739789,-0.30742006173955394,0.4271524468262553,-0.1848375108636005,0.40712467843411704,0.39577081157984967,0.0903313533753189,-0.36536655145426306,0.35470258505844926,0.21178186684977018,-0.20292473611474726,0.18532346638894087,0.2822258074635017,0.41107493597337563,-0.10941471341086373,-0.2366913495620739,0.0758203380020517,0.47898566095374684,0.13573040508341605,0.15021541304087793,0.09310729903559885,-0.9206929179317556,0.851133704240027,-0.2690923889833921,0.4764244773963944,-0.4731108383452496,-0.2425062407476944,-0.49757289127475374
4,0.3817178336298159,0.026967329194031435,-0.2527983582373999,0.9766298235695883,-0.055171409975602936,0.1420195504162702,-0.09550687593719198,-0.22887057181451753,0.1084795488143354,0.2712190633813337,-0.15130029344075277,0.36923164039012335,0.44975817050429023,-0.1674090598288885,0.5594914260371698,0.2038779716782643,0.1669556863700099,-0.3781384572590679,-0.4018823749594723,0.5088626763819702,-0.7179105754016467,-0.425692952664731,-0.11260422299580056,-0.3262976119674004,0.026136358953553568,0.3848780719256565,-0.2950463149631717,0.2539467161998962,0.48681601919134565,-0.6670718829916619,-0.47690145613187207,-0.4056104979348075,-0.05813787830575681,-0.37496677740455986,-0.24386586503849803,0.049249252119552854,-0.4316575120781152,0.022479995127459892,0.2781937003274344,-0.3759307991737778,-0.4900397027240838,-0.2136465757946576,0.9070724547397307
5,0.34862259471624296,-0.28483763239212256,0.08089429298804952,0.24755403223207023,0.18845323030017738,0.2101424203071567,0.08784097854078413,-0.2552104094316685,0.5141500560315999,-0.4275244703031052,-0.13982164359035926,0.3999896107999062,0.3449633991133084,0.9482646803507022,-0.4281797316750111,0.3325371596241573,0.18881550457867127,-0.1432021455704428,0.2407579526805764,0.37883723253770013,0.16861033211099563,0.0499784759530999,-0.003812139766304844,-0.6571861940646452,-0.20981720169490614,0.1004632208575857,0.5018745223369337,-0.6636112443414661,-0.09730485492576402,-0.6631917680271618,-0.012991820617849299,0.4028395257518288,-0.18556896371821802,0.2024807417110795,0.07311163132846978,0.2782753577099982,-0.1807744220506629,0.5512695658991349,-0.06557186997124045,0.1741767269671428,0.3496186652199732,0.2535933543065896,0.24835501621100178
6,0.10141899251202724,-0.4094662062588793,-0.13160799311864557,-0.03872046405657075,-0.4761275477588188,-0.2228094077785798,-0.2860617523060536,0.4636304081606343,-0.6113584051928367,-0.22519017498462163,0.15309512142809362,-0.49114830182749863,0.363254566547025,0.09424228916344153,0.8074650217937082,-0.1547499620482104,0.10120550603223169,-0.2789703651089066,0.0945465465913775,0.4295516909312277,-0.1817488285772244,-0.3656873709857955,0.08178915396252184,-0.33563391457177616,-0.36297768968132077,0.42627839086271396,-0.18629332975959317,0.3808008341791397,-0.45770131838253875,-1.2607564662872428,0.4712236313033815,-0.1658085015884418,-0.1317087693035774,0.47067629996052157,0.23673811088016541,0.18166516395473764,0.6103290668324732,-0.424396877923138,0.11313488004369328,0.4038063303589131,0.3452856938202164,0.179017105951417,0.9952227821523253
7,0.22518306211655514,0.5257750375444764,-0.35863022900910374,-0.7320380744802172,0.35236814297658897,-0.0502668917170852,0.44788187704124094,0.3687164156646413,-0.4059480342430517,-0.28108140463021886,-0.04649990311898677,0.05862857819682902,0.35494601845155654,-0.12361511201805746,0.15819629040556035,-0.4305804884822057,-0.4045467978701845,-0.3466232779585212,-0.3599273797316446,-0.3646413261457452,0.06491280029876649,0.164173352502759,0.4095844830826819,0.062760753847701,-0.2588467083754103,-0.4691768541680801,0.27920168224939446,-0.24847030641183152,-0.4044684652339954,0.21295340047905473,0.04486968243945628,0.0052551800820004,-0.24098097850552505,0.27222793648729704,0.42896999562670335,0.2670935240504755,-0.44836624741275005,1.0817585779293217,0.8630504118916388,-0.2283807093872856,0.4545130393730664,0.0415696785409301,-1.0252931362167768
8,0.23201228093037754,-0.35673005969889665,0.22638720260435913,-0.05109429417457664,0.20853904529166042,0.4048413824332633,-1.0694875846649252,0.14670955541624936,0.3452880832391186,-0.36453522775624697,0.3833850175130742,0.32971707127642735,0.0481718565411387,-0.7548798025724625,0.6733482913428311,-0.2674837465182538,0.314065545509973,-0.123949392538616,0.0519796911753759,0.752264317256821,-0.21803483284739442,0.3242502459660944,-0.3332320697816955,0.25074820611625304,-0.09745244856254258,0.3368104419459223,-0.3876911010180011,-0.4386045505887815,-0.05861437842233909,-0.4400802503351449,-0.20312406672380182,-0.1435474888836796,-0.31805731095295714,0.171562382247319,-0.02893441305674249,-0.37259829669260025,-0.29001967639654985,-0.20437879425842714,-0.054380253414922676,0.0415134925690019,0.2457152663254651,0.4240064830889856,-0.12543534519622263
9,-0.17626953631163145,-0.11060162529059045,0.23161628820029356,-0.16045519069576122,-0.40917522753562446,0.0447350386670119,0.7065945626361222,-0.2252597211089162,-0.2062249588403624,-0.020169080157284632,0.0667514464498642,-0.40224232269683213,-0.3317387233599644,0.8695888760042049,0.5787207801465186,-0.4247126526778508,-0.18226246298446103,0.126938558557592,-0.1972166938823411,0.21379146197503363,-0.4449670534982322,0.3682253537063357,-0.28690760393097625,-0.1979087209494022,-0.41029552758670346,-0.42246801793410854,0.19046289976861874,-0.2241997155112187,0.1667897158966355,-0.535883495624495,0.21288772992499075,0.3984144798538385,-0.11637856782824998,0.4925341068759631,-0.019228510005109122,0.26292318710694573,-0.4068283023655538,-0.009211495420604692,0.549879627333542,-0.2269465303475282,-0.1660205733917187,0.2808093065159491,0.10044338241292464
